id;adm_lb_nom;sup_id;emr_lb_systeme;emr_dt;sta_nm_dpt;code_insee;generation;date_maj;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;adr_lb_lieu;adr_lb_add1;adr_lb_add2;adr_lb_add3;adr_nm_cp;com_cd_insee;coordonnees;coord;statut
218052;FREE MOBILE;445957;LTE 1800;16/10/2017;54;54329;4G;2025-10-02T15:15:22;540990088;23;33,1;32.0;LE MEHON;chem de friscati;RESERVOIR DE MEHON;;54300;54329;48.60777777777778 , 6.4775;48°36'28''N 6°28'39''E;En service
694043;SFR;752902;LTE 700;17/06/2022;40;40110;4G;2025-10-02T15:15:22;402700161;23;47,8;72.0;;PAOUILHÉ;;;40320;40110;43.63722222222222 , -0.3605555555555555;43°38'14''N 0°21'38''W;En service
596830;ORANGE;2697178;LTE 800;08/02/2023;80;80248;4G;2025-10-02T15:15:22;802290389;23;44,7;32.0;MARAIS DE DOMPIERRE;Rue du Marais;;;80150;80248;50.30611111111111 , 1.9138888888888888;50°18'22''N 1°54'50''E;En service
326142;FREE MOBILE;2044082;LTE 2600;17/06/2019;92;92014;4G;2025-10-02T15:15:22;920990247;26;31;34.0;;16 RUE DE CHARPENTIER;Stade;;92340;92014;48.77833333333333 , 2.324444444444444;48°46'42''N 2°19'28''E;En service
247205;FREE MOBILE;632848;LTE 1800;27/03/2018;21;21232;4G;2025-10-02T15:15:22;210990310;23;30;72.0;La Mouille;rte de la maison chaude;COUTIC MICHELOT;;21390;21232;47.38444444444444 , 4.233333333333333;47°23'4''N 4°14'0''E;En service
136274;BOUYGUES TELECOM;2087303;LTE 1800;06/11/2021;93;93070;4G;2025-10-02T15:15:22;932750274;38;30;28.0;;169 BOULEVARD VICTOR HUGO;D 912;;93400;93070;48.90361111111111 , 2.3208333333333333;48°54'13''N 2°19'15''E;En service
310520;FREE MOBILE;1843785;LTE 700;23/12/2019;81;81140;4G;2025-10-02T15:15:22;810990305;23;34;32.0;CAP DAURAT;RD 40;;;81500;81140;43.66777777777777 , 1.7422222222222223;43°40'4''N 1°44'32''E;En service
162448;BOUYGUES TELECOM;2595695;UMTS 900;24/05/2023;16;16131;3G;2025-10-02T15:15:22;162750295;23;44,5;27.0;Beauguéfier;D167;LANDE DU TAIS;;16500;16131;46.01972222222222 , 0.7238888888888889;46°1'11''N 0°43'26''E;En service
30892;BOUYGUES TELECOM;520268;LTE 2100;;85;85008;4G;2025-10-02T15:15:22;852750237;23;32;72.0;La Petite Richardière;LA POLKA;RD 80;;85430;85008;46.63638888888889 , -1.4969444444444444;46°38'11''N 1°29'49''W;Projet approuvé
315636;FREE MOBILE;1912617;LTE 900;23/07/2025;11;11069;4G;2025-10-02T15:15:22;110990314;26;31,4;75.0;;3 AVENUE GENERAL SARRAIL;STADE DOMEC;;11000;11069;43.21805555555556 , 2.3630555555555555;43°13'5''N 2°21'47''E;En service
260170;FREE MOBILE;793634;LTE 2600;25/02/2015;51;51504;4G;2025-10-02T15:15:22;510990074;23;38;65.0;;r Charles Marie Ravel;2 r anne marie terriere;;51520;51504;48.98444444444444 , 4.345;48°59'4''N 4°20'42''E;En service
666815;SFR;560719;LTE 800;27/02/2018;48;48039;4G;2025-10-02T15:15:22;482700016;23;23;32.0;Les Arts;Serre Del Bouys;;;48230;48039;44.45916666666667 , 3.343888888888889;44°27'33''N 3°20'38''E;En service
712771;SFR;1055482;LTE 800;24/05/2017;42;42218;4G;2025-10-02T15:15:22;422700146;26;12;27.0;;30 r agricol perdiguier;;;42000;42218;45.420833333333334 , 4.369166666666667;45°25'15''N 4°22'9''E;En service
725183;SFR;1565138;LTE 2100;25/05/2018;94;94016;4G;2025-10-02T15:15:22;942700169;38;62;28.0;;6 all Gustave Courbet;;;94230;94016;48.786944444444444 , 2.3408333333333333;48°47'13''N 2°20'27''E;En service
699383;SFR;793824;LTE 800;27/04/2020;48;48127;4G;2025-10-02T15:15:22;482700122;23;35;6.0;Les Verses/lous pedisses;chem de mende à saugues;;;48700;48127;44.72666666666667 , 3.5122222222222224;44°43'36''N 3°30'44''E;En service
439322;ORANGE;474659;5G NR 3500;;30;30081;5G;2025-10-02T15:15:22;302290242;23;26,4;72.0;;La Dent de Marcoule;;;30200;30081;44.153888888888886 , 4.7058333333333335;44°9'14''N 4°42'21''E;Projet approuvé
813426;SFR;3017653;LTE 800;22/01/2025;12;12051;4G;2025-10-02T15:15:22;122700415;23;30;27.0;FONPIALOUS;Chemin d'Exploitation No 11;Chemin dit de Cissac Nord;;12420;12051;44.82638888888889 , 2.8152777777777778;44°49'35''N 2°48'55''E;En service
233266;FREE MOBILE;512280;LTE 900;22/09/2025;86;86293;4G;2025-10-02T15:15:22;860990383;23;45,7;72.0;Le Treuil;39 chem de Pommeroux;;;86370;86293;46.441111111111105 , 0.25666666666666665;46°26'28''N 0°15'24''E;En service
752785;SFR;1806666;LTE 1800;19/08/2020;62;62586;4G;2025-10-02T15:15:22;622700422;4;33;17.0;AU DESSUS DU BOIS DE GOUVE;chemin DÉPARTEMENTAL 339;;;62123;62586;50.30638888888888 , 2.6266666666666665;50°18'23''N 2°37'36''E;En service
306313;FREE MOBILE;1779216;LTE 1800;08/01/2021;67;67497;4G;2025-10-02T15:15:22;670990333;23;12,3;72.0;Plattkopf;;;;67350;67497;48.81305555555555 , 7.673055555555556;48°48'47''N 7°40'23''E;En service
619211;ORANGE;3130351;UMTS 900;13/12/2016;7;7334;3G;2025-10-02T15:15:22;72290036;23;8;74.0;LA BECHE;5903 CHEMIN LE GRAS RD216;;;7140;7334;44.401111111111106 , 4.13;44°24'4''N 4°7'48''E;En service
330161;FREE MOBILE;2105516;LTE 1800;28/09/2020;85;85255;4G;2025-10-02T15:15:22;850990197;26;34;32.0;;RUE DU BAS DU COTEAU;VC 201 STADE LES CHANCHES;;85580;85255;46.3575 , -1.2558333333333334;46°21'27''N 1°15'21''W;En service
302282;FREE MOBILE;1731538;UMTS 900;11/07/2017;59;59286;3G;2025-10-02T15:15:22;590990340;26;25,5;75.0;;2 rue de Santes;;;59320;59286;50.61055555555556 , 2.972777777777778;50°36'38''N 2°58'22''E;En service
182410;BOUYGUES TELECOM;2875044;LTE 700;30/11/2021;69;69278;4G;2025-10-02T15:15:22;692751405;23;26;68.0;LES CREUSES;Proche du chemin de RONZIN;;;69730;69278;45.90361111111111 , 4.833888888888889;45°54'13''N 4°50'2''E;En service
761903;SFR;1960159;5G NR 3500;03/09/2025;44;44210;5G;2025-10-02T15:15:22;442700521;38;31;29.0;;3 R CLAUDE MONET;;;44570;44210;47.31638888888889 , -2.1913888888888886;47°18'59''N 2°11'29''W;Techniquement opérationnel
648975;SFR;485046;GSM 900;21/11/1996;60;60380;2G;2025-10-02T15:15:22;602700052;23;45;72.0;Le Clos Rogret;chem du stade;Le Stade;;60890;60380;49.13527777777778 , 3.0855555555555556;49°8'7''N 3°5'8''E;En service
70485;BOUYGUES TELECOM;803673;LTE 2100;30/08/2022;57;57491;4G;2025-10-02T15:15:22;572750406;4;55;17.0;;r georges wodli;;;57250;57491;49.261944444444445 , 6.023611111111111;49°15'43''N 6°1'25''E;En service
246132;FREE MOBILE;618255;LTE 2100;27/01/2022;14;14534;4G;2025-10-02T15:15:22;140990165;4;42;17.0;Bois de Reux;chem du cornica;;;14130;14534;49.269999999999996 , 0.1575;49°16'12''N 0°9'27''E;En service
83036;BOUYGUES TELECOM;1305091;5G NR 2100;28/11/2024;02B;2B318;5G;2025-10-02T15:15:22;02B2750197;23;13;27.0;FICAJOLA;;;;20230;2B318;42.43333333333333 , 9.516944444444444;42°26'0''N 9°31'1''E;Techniquement opérationnel
708452;SFR;863110;GSM 900;20/11/2003;65;65257;2G;2025-10-02T15:15:22;652700010;23;36;72.0;CROUEAU;D16;au nord du chem rural du croueau;;65380;65257;43.16972222222222 , 0.002777777777777778;43°10'11''N 0°0'10''E;En service
825367;SRR;586021;LTE 2100;20/02/2025;974;97414;4G;2025-10-02T15:15:22;9743700384;11;16;31.0;OUAKI;chem du piton riviere;;;97421;97414;-21.278055555555554 , 55.441111111111105;21°16'41''S 55°26'28''E;En service
91412;BOUYGUES TELECOM;1508675;LTE 2100;23/11/2022;30;30092;4G;2025-10-02T15:15:22;302750088;26;22;65.0;;Quartier Cambajon;stade municipal;;30330;30092;44.08722222222222 , 4.596111111111111;44°5'14''N 4°35'46''E;En service
432158;ORANGE;453180;LTE 700;27/12/2024;36;36154;4G;2025-10-02T15:15:22;362290110;4;30;34.0;;r des noëls;;;36200;36154;46.580555555555556 , 1.553611111111111;46°34'50''N 1°33'13''E;En service
561467;ORANGE;1987365;LTE 1800;12/04/2021;53;53121;4G;2025-10-02T15:15:22;532290026;23;30;74.0;Le Roc;Chem rural;;;53250;53121;48.42361111111111 , -0.33305555555555555;48°25'25''N 0°19'59''W;En service
591663;ORANGE;2581529;GSM 900;29/12/2021;12;12089;2G;2025-10-02T15:15:22;122290329;23;24;21.0;Pomayrols;Route des Combettes;;;12300;12089;44.57888888888889 , 2.225;44°34'44''N 2°13'30''E;En service
694977;SFR;759365;LTE 800;21/10/2021;12;12161;4G;2025-10-02T15:15:22;122700173;23;18;74.0;Bois de Vareilles;Voie communale n° 1;;;12330;12161;44.50222222222222 , 2.5094444444444446;44°30'8''N 2°30'34''E;En service
489570;ORANGE;715504;LTE 2600;08/11/2014;93;93070;4G;2025-10-02T15:15:22;932290048;38;43;28.0;;26-28 R Salvador Allende;Cité Allende;;93400;93070;48.916666666666664 , 2.336666666666667;48°55'0''N 2°20'12''E;En service
343005;FREE MOBILE;2296599;UMTS 900;26/02/2021;42;42245;3G;2025-10-02T15:15:22;420990334;23;38,3;4.0;LES RAVEYS;CHEMIN DES RAVEYS;Lieu-dit LES RAVEYS;;42111;42245;45.83222222222223 , 3.8697222222222223;45°49'56''N 3°52'11''E;En service
772556;SFR;2312041;LTE 700;02/12/2020;78;78440;4G;2025-10-02T15:15:22;782700507;38;16,7;29.0;;2 RESIDENCE DES CHENES;110 rue Gabriel Vilain;;78130;78440;48.983333333333334 , 1.9088888888888889;48°59'0''N 1°54'32''E;En service
395872;FREE MOBILE;2958584;LTE 2100;27/01/2025;76;76351;4G;2025-10-02T15:15:22;760990523;17;23;28.0;;144 rue René Bazille;;;76600;76351;49.505 , 0.12472222222222222;49°30'18''N 0°7'29''E;En service
296798;FREE MOBILE;1682384;UMTS 900;07/10/2016;62;62128;3G;2025-10-02T15:15:22;620990180;17;13,5;28.0;;33b Rue Edouard Herriot;;;62118;62128;50.31083333333333 , 2.9450000000000003;50°18'39''N 2°56'42''E;En service
255202;FREE MOBILE;733807;LTE 2600;30/11/2023;18;18015;4G;2025-10-02T15:15:22;180990262;23;37,7;68.0;MOULIN DES FILLES;;;;18700;18015;47.49166666666667 , 2.4347222222222227;47°29'30''N 2°26'5''E;En service
410650;FREE MOBILE;3116483;5G NR 700;;44;44129;5G;2025-10-02T15:15:22;440990630;23;30;65.0;BELIN;VOIE COMMUNALE N°21 - Saint Roch;Tertre de Mélo;;44160;44129;47.40416666666667 , -2.064722222222222;47°24'15''N 2°3'53''W;Projet approuvé
607506;ORANGE;2930635;LTE 2600;17/01/2022;29;29045;4G;2025-10-02T15:15:22;292290308;23;30;74.0;Mondragon;Près de Run Ar Groas;;;29460;29045;48.42638888888889 , -4.269166666666667;48°25'35''N 4°16'9''W;En service
801984;SFR;2899997;LTE 2100;29/02/2024;7;7225;4G;2025-10-02T15:15:22;72700322;23;26,1;68.0;LA GODE;2408 ROUTE DEPARTEMENTALE 820;;;7430;7225;45.27111111111111 , 4.680000000000001;45°16'16''N 4°40'48''E;En service
262104;FREE MOBILE;813023;LTE 2100;;72;72257;4G;2025-10-02T15:15:22;720990470;23;30,5;74.0;La Pierrerie;vc n°3;LES COCHETIERES;;72700;72257;47.98833333333334 , 0.1547222222222222;47°59'18''N 0°9'17''E;Projet approuvé
36427;BOUYGUES TELECOM;541654;GSM 1800;13/02/2009;13;13117;2G;2025-10-02T15:15:22;132750770;17;9,2;29.0;ZI LES ESTROUBLANS;17 R ATHENES;VIC TRANSPORT;;13127;13117;43.43694444444444 , 5.2380555555555555;43°26'13''N 5°14'17''E;En service
541663;ORANGE;1528745;LTE 800;01/12/2015;76;76655;4G;2025-10-02T15:15:22;762290419;38;23,5;28.0;;30-32 rue Max Leclerc;Immeuble Les Cèdres;;76460;76655;49.86972222222222 , 0.7072222222222222;49°52'11''N 0°42'26''E;En service
649848;SFR;492090;LTE 700;07/07/2020;62;62178;4G;2025-10-02T15:15:22;622700067;38;24;28.0;;R des Seringas/Allée des Genêts;Rés Les Frênes;;62700;62178;50.473888888888894 , 2.553611111111111;50°28'26''N 2°33'13''E;En service
795387;SFR;2826657;5G NR 3500;;81;81033;5G;2025-10-02T15:15:22;812700300;23;36;72.0;LA PEYRADE;CHEMIN SAINTE MARIE;;;81400;81033;44.026944444444446 , 2.154444444444444;44°1'37''N 2°9'16''E;Projet approuvé
252468;FREE MOBILE;701617;5G NR 700;22/10/2021;53;53181;5G;2025-10-02T15:15:22;530990061;23;34;65.0;LA PIROTERIE;Rte de Fougères;;;53220;53181;48.44138888888889 , -1.0686111111111112;48°26'29''N 1°4'7''W;Techniquement opérationnel
592942;ORANGE;2609882;UMTS 900;24/09/2023;49;49331;3G;2025-10-02T15:15:22;492290459;23;33;42.0;LA DEHANNAIE;D184 - D961;;;49500;49331;47.63333333333333 , -0.8627777777777778;47°38'0''N 0°51'46''W;En service
796058;SFR;2838338;LTE 2100;23/05/2025;56;56005;4G;2025-10-02T15:15:22;562700389;26;25,5;68.0;COMPLEXE SPORTIF YVES CHAPRON;CHEMIN DU GOH VELENEC	;;;56640;56005;47.55305555555555 , -2.901388888888889;47°33'11''N 2°54'5''W;En service
406885;FREE MOBILE;3059594;LTE 700;;13;13204;4G;2025-10-02T15:15:22;130990740;38;61,7;9.0;;132 Boulevard de Roux;entrée 3 et 4 cite beau soleil;;13004;13204;43.3075 , 5.409722222222222;43°18'27''N 5°24'35''E;Projet approuvé
546484;ORANGE;1633280;LTE 1800;27/11/2017;76;76305;4G;2025-10-02T15:15:22;762290443;23;39,6;72.0;;Route du Pont VIII;Parc des Falaises;;76700;76305;49.496944444444445 , 0.21083333333333334;49°29'49''N 0°12'39''E;En service
796863;SFR;2850780;LTE 800;07/07/2023;91;91326;4G;2025-10-02T15:15:22;912700435;17;15,8;29.0;;3B  AVENUE DE LA COUR DE FRANCE;;;91260;91326;48.68805555555555 , 2.371111111111111;48°41'17''N 2°22'16''E;En service
219983;FREE MOBILE;452073;LTE 700;30/09/2019;2;2064;4G;2025-10-02T15:15:22;20990051;23;45;72.0;Le Mont Belleu;Chem rural du Mont de Belleu;;;2200;2064;49.35416666666667 , 3.341111111111111;49°21'15''N 3°20'28''E;En service
404626;FREE MOBILE;3039092;LTE 1800;;56;56022;4G;2025-10-02T15:15:22;560990476;23;36;65.0;COET CUHAN;RUE DE LA VALLEE DU LOCH;D103;;56390;56022;47.77305555555555 , -2.9305555555555554;47°46'23''N 2°55'50''W;Projet approuvé
686633;SFR;693393;LTE 2100;07/08/2024;4;4181;4G;2025-10-02T15:15:22;42700136;23;30;68.0;Les Traverses;Espinouse;site Bouygues Telecom;;4270;4181;43.99722222222222 , 6.098888888888888;43°59'50''N 6°5'56''E;En service
139044;BOUYGUES TELECOM;2152728;UMTS 900;18/03/2020;31;31555;3G;2025-10-02T15:15:22;312750758;38;13,1;29.0;;7 Place SAUVEGRAIN;;;31300;31555;43.59 , 1.3775;43°35'24''N 1°22'39''E;En service
282312;FREE MOBILE;1488863;5G NR 700;15/12/2020;13;13047;5G;2025-10-02T15:15:22;130990242;23;23;75.0;;82 AVENUE DU TUBE;;;13800;13047;43.511944444444445 , 4.961944444444445;43°30'43''N 4°57'43''E;Techniquement opérationnel
660245;SFR;527956;LTE 1800;13/07/2018;35;35307;4G;2025-10-02T15:15:22;352700197;23;270;32.0;LES BUTTES DE RIANTES;;;;35190;35307;48.28805555555555 , -1.9591666666666667;48°17'17''N 1°57'33''W;En service
504577;ORANGE;778997;5G NR 2100;04/11/2024;33;33050;5G;2025-10-02T15:15:22;332290164;23;39;74.0;Les Barrails;D 225;;;33210;33050;44.532777777777774 , -0.1338888888888889;44°31'58''N 0°8'2''W;Techniquement opérationnel
612176;ORANGE;3004377;LTE 2600;;64;64260;4G;2025-10-02T15:15:22;642290445;23;32,8;25.0;;RUE DE PAUSOA;ERRONDENIA ;;64700;64260;43.361111111111114 , -1.758888888888889;43°21'40''N 1°45'32''W;Projet approuvé
441714;ORANGE;482959;GSM 900;18/12/2006;62;62040;2G;2025-10-02T15:15:22;622290288;23;30;74.0;CHATEAU DE BATAVIA;chem de l'etang de batavia;Allée des Maronniers;près RN 43;62510;62040;50.72416666666667 , 2.303888888888889;50°43'27''N 2°18'14''E;En service
772394;SFR;2310361;UMTS 2100;16/07/2021;59;59163;3G;2025-10-02T15:15:22;592700933;9;0;29.0;Métro L2 -Puits Créchet;7 Rue du Créchet;;;59170;59163;50.68194444444444 , 3.1591666666666667;50°40'55''N 3°9'33''E;En service
537167;ORANGE;1388528;UMTS 900;12/06/2015;94;94044;3G;2025-10-02T15:15:22;942290392;17;31,6;9.0;;2, RUE DES CAILLES;Parc de Limeil;;94450;94044;48.74277777777778 , 2.4822222222222226;48°44'34''N 2°28'56''E;En service
96632;BOUYGUES TELECOM;1596053;5G NR 2100;29/07/2021;31;31555;5G;2025-10-02T15:15:22;312750238;38;22;9.0;;170 Av Grande Bretagne;;;31000;31555;43.60111111111111 , 1.4130555555555555;43°36'4''N 1°24'47''E;Techniquement opérationnel
329597;FREE MOBILE;2097102;5G NR 3500;28/12/2020;95;95488;5G;2025-10-02T15:15:22;950990162;38;12,6;29.0;;ZA LA PORTE OUEST RN 114;HOTEL IBIS;;95480;95488;49.0225 , 2.141388888888889;49°1'21''N 2°8'29''E;Techniquement opérationnel
451654;ORANGE;523105;UMTS 900;17/01/2017;69;69384;3G;2025-10-02T15:15:22;692290560;38;30;29.0;;10-12 R Valentin Couturier;;;69004;69384;45.77638888888889 , 4.829166666666667;45°46'35''N 4°49'45''E;En service
633653;SFR;443175;LTE 2600;04/05/2021;66;66226;4G;2025-10-02T15:15:22;662700256;23;38;4.0;;CHEM RURAL DE VILLEMOLAQUE À BANYULS DESL RES;;;66300;66226;42.584722222222226 , 2.848055555555556;42°35'5''N 2°50'53''E;En service
793929;SFR;2801119;LTE 800;10/06/2024;22;22072;4G;2025-10-02T15:15:22;222700331;23;31,9;42.0;PARC CHAPELLE;Proche Départementale n°54;;;22390;22072;48.51277777777778 , -3.3191666666666664;48°30'46''N 3°19'9''W;En service
560793;ORANGE;1970515;LTE 800;13/11/2018;88;88487;4G;2025-10-02T15:15:22;882290098;23;62;74.0;La Feuillée Nouvelle;;;;88340;88487;47.937777777777775 , 6.478055555555556;47°56'16''N 6°28'41''E;En service
364834;FREE MOBILE;2627161;LTE 2100;25/09/2023;17;17317;4G;2025-10-02T15:15:22;170990406;23;32,6;32.0;CHEZ GUEFFIER;CHEZ RIGOLET;A10;;17240;17317;45.439166666666665 , -0.6086111111111111;45°26'21''N 0°36'31''W;En service
236538;FREE MOBILE;530484;UMTS 900;27/11/2020;1;1428;3G;2025-10-02T15:15:22;10990296;23;43,2;32.0;Bois de Vaux;;;;1140;1428;46.115 , 4.849166666666666;46°6'54''N 4°50'57''E;En service
126498;BOUYGUES TELECOM;1870229;GSM 900;16/10/2019;59;59599;2G;2025-10-02T15:15:22;592750963;38;20,5;28.0;;105 r d'anor;Résidence HLM de Tourcoing;;59200;59599;50.724444444444444 , 3.1372222222222224;50°43'28''N 3°8'14''E;En service
346603;FREE MOBILE;2349941;LTE 900;22/09/2025;70;70371;4G;2025-10-02T15:15:22;700990366;23;39,5;65.0;CROIX BLANCHE;;D70;;70100;70371;47.49666666666667 , 5.631388888888889;47°29'48''N 5°37'53''E;En service
267354;FREE MOBILE;947188;LTE 2100;10/07/2023;81;81257;4G;2025-10-02T15:15:22;810990015;26;32,5;75.0;;r du saut du sabo;;;81160;81257;43.950833333333335 , 2.206944444444445;43°57'3''N 2°12'25''E;En service
20509;BOUYGUES TELECOM;481282;LTE 800;20/12/2017;37;37251;4G;2025-10-02T15:15:22;372750364;4;45;17.0;LES CORBEAUX;;;;37330;37251;47.52638888888889 , 0.3855555555555556;47°31'35''N 0°23'8''E;En service
157810;BOUYGUES TELECOM;2521342;LTE 1800;03/11/2022;6;6084;4G;2025-10-02T15:15:22;62751112;38;18;9.0;;31 ALL DES MAGNANS;;;6370;6084;43.617777777777775 , 6.971388888888889;43°37'4''N 6°58'17''E;En service
136686;BOUYGUES TELECOM;2096642;LTE 2600;17/06/2020;93;93005;4G;2025-10-02T15:15:22;932751210;38;15;9.0;;48 BD CHARLES FLOQUET;;;93600;93005;48.933611111111105 , 2.5030555555555556;48°56'1''N 2°30'11''E;En service
324203;FREE MOBILE;2021525;LTE 700;02/12/2019;63;63338;4G;2025-10-02T15:15:22;630990323;26;28;75.0;CITE DE LA BIOLADE;RUE PIERRE DE COURBERTIN;;;63700;63338;46.161944444444444 , 2.826388888888889;46°9'43''N 2°49'35''E;En service
562107;ORANGE;2003791;LTE 700;02/01/2024;67;67350;4G;2025-10-02T15:15:22;672290487;23;21;74.0;AUF DEN MITTELWEG;7 Rue de la Museau;;;67203;67350;48.590833333333336 , 7.6475;48°35'27''N 7°38'51''E;En service
158051;BOUYGUES TELECOM;2527256;UMTS 900;02/11/2023;15;15186;3G;2025-10-02T15:15:22;152750202;23;42;72.0;;Route vers Chaumeil;D37;;15140;15186;45.12166666666667 , 2.3780555555555556;45°7'18''N 2°22'41''E;En service
447292;ORANGE;508203;UMTS 900;31/01/2013;55;55330;3G;2025-10-02T15:15:22;552290080;33;91;32.0;LES COUCHOTS;Chemin n 4 dit des Etots;;;55190;55330;48.68083333333333 , 5.511666666666667;48°40'51''N 5°30'42''E;En service
738001;SFR;1688275;UMTS 900;12/08/2016;75;75115;3G;2025-10-02T15:15:22;752702024;17;24;29.0;;1 PLACE DE LA PORTE DE VERSAILLES;PARC DES EXPOSITIONS;;75015;75115;48.82916666666667 , 2.2888888888888888;48°49'45''N 2°17'20''E;En service
503073;ORANGE;774676;LTE 2100;29/04/2019;02B;2B120;4G;2025-10-02T15:15:22;02B2290142;23;21;26.0;Bracone;Chemin de Carraghja;centre de secours SDIS;;20600;2B120;42.66138888888889 , 9.431388888888888;42°39'41''N 9°25'53''E;En service
28642;BOUYGUES TELECOM;512934;5G NR 3500;22/07/2022;40;40046;5G;2025-10-02T15:15:22;402750001;4;67;34.0;SENCION;R JULES FERRY;;;40600;40046;44.394444444444446 , -1.1616666666666666;44°23'40''N 1°9'42''W;Techniquement opérationnel
98377;BOUYGUES TELECOM;1616361;LTE 2600;;65;65313;4G;2025-10-02T15:15:22;652750135;4;28,1;34.0;;20 RUE DES PYRENEES;;;65360;65313;43.17305555555555 , 0.0875;43°10'23''N 0°5'15''E;Projet approuvé
20388;BOUYGUES TELECOM;480794;LTE 2600;28/07/2016;62;62427;4G;2025-10-02T15:15:22;622750390;38;26;28.0;;r jacques monod;;;62110;62427;50.42944444444444 , 2.9486111111111115;50°25'46''N 2°56'55''E;En service
673134;SFR;599383;GSM 900;28/08/2009;41;41016;2G;2025-10-02T15:15:22;412700103;23;30;74.0;La Taille Du Bois;prés D119;;;41130;41016;47.3425 , 1.5333333333333332;47°20'33''N 1°32'0''E;En service
225396;FREE MOBILE;472774;LTE 2100;13/03/2023;38;38399;4G;2025-10-02T15:15:22;380990343;23;26;65.0;Hameau Petits Monts;Maison Montagnat;;;38440;38399;45.480000000000004 , 5.14638888888889;45°28'48''N 5°8'47''E;En service
203175;BOUYGUES TELECOM;3101088;LTE 800;;44;44064;4G;2025-10-02T15:15:22;442750869;23;36,2;68.0;LA GERISERIE;CHEM D'EXPLOITATION;;;44190;44064;47.11972222222222 , -1.2874999999999999;47°7'11''N 1°17'15''W;Projet approuvé
240904;FREE MOBILE;565968;LTE 1800;16/10/2018;67;67544;4G;2025-10-02T15:15:22;670990008;23;76;32.0;KLINGFELD;;;;67160;67544;49.032777777777774 , 7.926666666666667;49°1'58''N 7°55'36''E;En service
392993;FREE MOBILE;2934144;LTE 700;;31;31555;4G;2025-10-02T15:15:22;310990554;38;39,1;28.0;;Chemin de Beauregard;;;31000;31555;43.595555555555556 , 1.3994444444444445;43°35'44''N 1°23'58''E;Projet approuvé
210543;DIGICEL;3019516;UMTS 900;;973;97312;3G;2025-10-02T15:15:22;9733370232;23;36;32.0;Pointe Combi;;;;97315;97312;5.326388888888888 , -52.94888888888889;5°19'35''N 52°56'56''W;Projet approuvé
685305;SFR;686167;LTE 2100;10/12/2018;31;31186;4G;2025-10-02T15:15:22;312700031;23;42;72.0;Les Quatres Saisons;Grand Fonbeauzard;;;31140;31186;43.683055555555555 , 1.4394444444444445;43°40'59''N 1°26'22''E;En service
180132;BOUYGUES TELECOM;2845824;UMTS 900;27/12/2023;18;18097;3G;2025-10-02T15:15:22;182750291;23;33,8;68.0;;LES GLAUDES;;;18110;18097;47.12833333333333 , 2.411388888888889;47°7'42''N 2°24'41''E;En service
